Site ID,Site_Name,Pulse Name,Outcome,Breeding Type,Complex Types,Hatch_Date,Window_Type,Call_Type,Window_Day,Window_Start,Window_End,Date,Total_Recordings,Detection_Recordings,Detection_Rate,Had_Recordings,Had_Detections
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Female_Incubation,Female,5,04/19/2021,04/25/2021,04/23/2021,26,5,0.192,Yes,Yes
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Female_Incubation,Female,6,04/19/2021,04/25/2021,04/24/2021,26,4,0.154,Yes,Yes
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Female_Incubation,Female,7,04/19/2021,04/25/2021,04/25/2021,20,6,0.3,Yes,Yes
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Nestling,Nestling,1,05/02/2021,05/04/2021,05/02/2021,0,,,No,Yes
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Nestling,Nestling,2,05/02/2021,05/04/2021,05/03/2021,2,14,7.0,Yes,Yes
11100,2021 Sedgwick,2021 Sedgwick Reserve Pond p1,Unknown,Unknown,,04/28/2021,Nestling,Nestling,3,05/02/2021,05/04/2021,05/04/2021,4,13,3.25,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,1,06/11/2021,06/17/2021,06/11/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,2,06/11/2021,06/17/2021,06/12/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,3,06/11/2021,06/17/2021,06/13/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,4,06/11/2021,06/17/2021,06/14/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,5,06/11/2021,06/17/2021,06/15/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,6,06/11/2021,06/17/2021,06/16/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Female_Incubation,Female,7,06/11/2021,06/17/2021,06/17/2021,39,0,0.0,Yes,No
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,1,06/24/2021,06/30/2021,06/24/2021,39,5,0.128,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,2,06/24/2021,06/30/2021,06/25/2021,39,7,0.179,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,3,06/24/2021,06/30/2021,06/26/2021,39,8,0.205,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,4,06/24/2021,06/30/2021,06/27/2021,39,6,0.154,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,5,06/24/2021,06/30/2021,06/28/2021,39,5,0.128,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,6,06/24/2021,06/30/2021,06/29/2021,39,12,0.308,Yes,Yes
24107,2021 Willey Wetlands 1,2021 Willey Wetlands 1 p1,Successful,Simple,,06/20/2021,Nestling,Nestling,7,06/24/2021,06/30/2021,06/30/2021,39,7,0.179,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,1,06/05/2021,06/11/2021,06/05/2021,0,,,No,No
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,2,06/05/2021,06/11/2021,06/06/2021,0,,,No,No
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,3,06/05/2021,06/11/2021,06/07/2021,0,,,No,No
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,4,06/05/2021,06/11/2021,06/08/2021,0,,,No,No
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,5,06/05/2021,06/11/2021,06/09/2021,0,,,No,No
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,6,06/05/2021,06/11/2021,06/10/2021,32,9,0.281,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Female_Incubation,Female,7,06/05/2021,06/11/2021,06/11/2021,39,18,0.462,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,1,06/18/2021,06/24/2021,06/18/2021,39,27,0.692,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,2,06/18/2021,06/24/2021,06/19/2021,39,23,0.59,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,3,06/18/2021,06/24/2021,06/20/2021,39,22,0.564,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,4,06/18/2021,06/24/2021,06/21/2021,39,17,0.436,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,5,06/18/2021,06/24/2021,06/22/2021,39,18,0.462,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,6,06/18/2021,06/24/2021,06/23/2021,39,17,0.436,Yes,Yes
24261,2021 Willey Wetlands 2,2021 Willey Wetlands 2 p1,Successful,Simple,,06/14/2021,Nestling,Nestling,7,06/18/2021,06/24/2021,06/24/2021,39,23,0.59,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,1,05/05/2021,05/11/2021,05/05/2021,39,13,0.333,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,2,05/05/2021,05/11/2021,05/06/2021,39,15,0.385,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,3,05/05/2021,05/11/2021,05/07/2021,39,12,0.308,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,4,05/05/2021,05/11/2021,05/08/2021,39,20,0.513,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,5,05/05/2021,05/11/2021,05/09/2021,39,15,0.385,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,6,05/05/2021,05/11/2021,05/10/2021,39,17,0.436,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Female_Incubation,Female,7,05/05/2021,05/11/2021,05/11/2021,39,15,0.385,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,1,05/18/2021,05/24/2021,05/18/2021,0,,,No,No
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,2,05/18/2021,05/24/2021,05/19/2021,0,,,No,No
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,3,05/18/2021,05/24/2021,05/20/2021,0,,,No,No
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,4,05/18/2021,05/24/2021,05/21/2021,0,,,No,No
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,5,05/18/2021,05/24/2021,05/22/2021,26,0,0.0,Yes,No
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,6,05/18/2021,05/24/2021,05/23/2021,39,6,0.154,Yes,Yes
24790,2021 Wind Wolves Preserve,2021 Wind Wolves Preserve p1,Successful,Simple,,05/14/2021,Nestling,Nestling,7,05/18/2021,05/24/2021,05/24/2021,39,14,0.359,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,1,04/05/2022,04/11/2022,04/05/2022,39,7,0.179,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,2,04/05/2022,04/11/2022,04/06/2022,39,3,0.077,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,3,04/05/2022,04/11/2022,04/07/2022,39,2,0.051,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,4,04/05/2022,04/11/2022,04/08/2022,39,6,0.154,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,5,04/05/2022,04/11/2022,04/09/2022,39,4,0.103,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,6,04/05/2022,04/11/2022,04/10/2022,39,7,0.179,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Female_Incubation,Female,7,04/05/2022,04/11/2022,04/11/2022,39,5,0.128,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,1,04/18/2022,04/24/2022,04/18/2022,39,19,0.487,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,2,04/18/2022,04/24/2022,04/19/2022,39,9,0.231,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,3,04/18/2022,04/24/2022,04/20/2022,39,18,0.462,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,4,04/18/2022,04/24/2022,04/21/2022,39,15,0.385,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,5,04/18/2022,04/24/2022,04/22/2022,39,18,0.462,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,6,04/18/2022,04/24/2022,04/23/2022,39,10,0.256,Yes,Yes
34485,2022 Baja 1,2022 Baja Ciénega Redonda North p1,Successful,Simple,,04/14/2022,Nestling,Nestling,7,04/18/2022,04/24/2022,04/24/2022,39,6,0.154,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,1,04/06/2022,04/12/2022,04/06/2022,39,12,0.308,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,2,04/06/2022,04/12/2022,04/07/2022,39,5,0.128,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,3,04/06/2022,04/12/2022,04/08/2022,39,2,0.051,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,4,04/06/2022,04/12/2022,04/09/2022,39,4,0.103,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,5,04/06/2022,04/12/2022,04/10/2022,39,0,0.0,Yes,No
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,6,04/06/2022,04/12/2022,04/11/2022,39,0,0.0,Yes,No
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,7,04/06/2022,04/12/2022,04/12/2022,39,1,0.026,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,1,04/19/2022,04/25/2022,04/19/2022,39,19,0.487,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,2,04/19/2022,04/25/2022,04/20/2022,38,20,0.526,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,3,04/19/2022,04/25/2022,04/21/2022,39,21,0.538,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,4,04/19/2022,04/25/2022,04/22/2022,39,16,0.41,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,5,04/19/2022,04/25/2022,04/23/2022,39,13,0.333,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,6,04/19/2022,04/25/2022,04/24/2022,39,20,0.513,Yes,Yes
53136,2022 Baja 2,2022 Baja Ciénega Redonda North 2 p1,Successful,Simple,,04/15/2022,Nestling,Nestling,7,04/19/2022,04/25/2022,04/25/2022,39,13,0.333,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,1,05/22/2022,05/28/2022,05/22/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,2,05/22/2022,05/28/2022,05/23/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,3,05/22/2022,05/28/2022,05/24/2022,39,1,0.026,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,4,05/22/2022,05/28/2022,05/25/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,5,05/22/2022,05/28/2022,05/26/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,6,05/22/2022,05/28/2022,05/27/2022,39,5,0.128,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Female_Incubation,Female,7,05/22/2022,05/28/2022,05/28/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,1,06/04/2022,06/10/2022,06/04/2022,39,13,0.333,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,2,06/04/2022,06/10/2022,06/05/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,3,06/04/2022,06/10/2022,06/06/2022,39,1,0.026,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,4,06/04/2022,06/10/2022,06/07/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,5,06/04/2022,06/10/2022,06/08/2022,39,0,0.0,Yes,No
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,6,06/04/2022,06/10/2022,06/09/2022,39,1,0.026,Yes,Yes
34079,2022 Colusa NWR T27.2,2022 Colusa NWR T27-2S p1,Successful,Simple,,05/31/2022,Nestling,Nestling,7,06/04/2022,06/10/2022,06/10/2022,39,0,0.0,Yes,No
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,1,05/12/2022,05/18/2022,05/12/2022,78,77,0.987,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,2,05/12/2022,05/18/2022,05/13/2022,78,67,0.859,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,3,05/12/2022,05/18/2022,05/14/2022,78,76,0.974,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,4,05/12/2022,05/18/2022,05/15/2022,78,73,0.936,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,5,05/12/2022,05/18/2022,05/16/2022,78,70,0.897,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,6,05/12/2022,05/18/2022,05/17/2022,78,58,0.744,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Female_Incubation,Female,7,05/12/2022,05/18/2022,05/18/2022,78,68,0.872,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,1,05/25/2022,05/31/2022,05/25/2022,78,38,0.487,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,2,05/25/2022,05/31/2022,05/26/2022,78,70,0.897,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,3,05/25/2022,05/31/2022,05/27/2022,78,73,0.936,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,4,05/25/2022,05/31/2022,05/28/2022,78,67,0.859,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,5,05/25/2022,05/31/2022,05/29/2022,78,52,0.667,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,6,05/25/2022,05/31/2022,05/30/2022,78,63,0.808,Yes,Yes
34112,2022 Conaway North,2022 Conaway North p1,Successful,Simple,,05/21/2022,Nestling,Nestling,7,05/25/2022,05/31/2022,05/31/2022,78,49,0.628,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,1,05/13/2022,05/19/2022,05/13/2022,78,51,0.654,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,2,05/13/2022,05/19/2022,05/14/2022,78,42,0.538,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,3,05/13/2022,05/19/2022,05/15/2022,78,40,0.513,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,4,05/13/2022,05/19/2022,05/16/2022,78,36,0.462,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,5,05/13/2022,05/19/2022,05/17/2022,78,42,0.538,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,6,05/13/2022,05/19/2022,05/18/2022,78,22,0.282,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Female_Incubation,Female,7,05/13/2022,05/19/2022,05/19/2022,78,26,0.333,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,1,05/26/2022,06/01/2022,05/26/2022,78,16,0.205,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,2,05/26/2022,06/01/2022,05/27/2022,78,28,0.359,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,3,05/26/2022,06/01/2022,05/28/2022,78,38,0.487,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,4,05/26/2022,06/01/2022,05/29/2022,78,25,0.321,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,5,05/26/2022,06/01/2022,05/30/2022,78,50,0.641,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,6,05/26/2022,06/01/2022,05/31/2022,78,40,0.513,Yes,Yes
34113,2022 Conaway North A,2022 Conaway North A p1,Successful,Simple,,05/22/2022,Nestling,Nestling,7,05/26/2022,06/01/2022,06/01/2022,78,56,0.718,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,1,05/14/2022,05/20/2022,05/14/2022,78,38,0.487,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,2,05/14/2022,05/20/2022,05/15/2022,78,41,0.526,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,3,05/14/2022,05/20/2022,05/16/2022,78,29,0.372,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,4,05/14/2022,05/20/2022,05/17/2022,78,19,0.244,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,5,05/14/2022,05/20/2022,05/18/2022,78,10,0.128,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,6,05/14/2022,05/20/2022,05/19/2022,78,4,0.051,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Female_Incubation,Female,7,05/14/2022,05/20/2022,05/20/2022,78,1,0.013,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,1,05/27/2022,06/02/2022,05/27/2022,78,18,0.231,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,2,05/27/2022,06/02/2022,05/28/2022,78,22,0.282,Yes,Yes
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,3,05/27/2022,06/02/2022,05/29/2022,78,0,0.0,Yes,No
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,4,05/27/2022,06/02/2022,05/30/2022,78,0,0.0,Yes,No
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,5,05/27/2022,06/02/2022,05/31/2022,78,0,0.0,Yes,No
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,6,05/27/2022,06/02/2022,06/01/2022,78,0,0.0,Yes,No
34115,2022 Conaway East,2022 Conaway Ranch Reservoir p1,Partially Abandoned,Simple,,05/23/2022,Nestling,Nestling,7,05/27/2022,06/02/2022,06/02/2022,78,0,0.0,Yes,No
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,1,04/06/2022,04/12/2022,04/06/2022,39,21,0.538,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,2,04/06/2022,04/12/2022,04/07/2022,39,29,0.744,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,3,04/06/2022,04/12/2022,04/08/2022,39,27,0.692,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,4,04/06/2022,04/12/2022,04/09/2022,39,24,0.615,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,5,04/06/2022,04/12/2022,04/10/2022,39,28,0.718,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,6,04/06/2022,04/12/2022,04/11/2022,39,18,0.462,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Female_Incubation,Female,7,04/06/2022,04/12/2022,04/12/2022,39,31,0.795,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Nestling,Nestling,1,04/19/2022,04/25/2022,04/19/2022,39,12,0.308,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Nestling,Nestling,2,04/19/2022,04/25/2022,04/20/2022,39,20,0.513,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Nestling,Nestling,3,04/19/2022,04/25/2022,04/21/2022,39,34,0.872,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Nestling,Nestling,4,04/19/2022,04/25/2022,04/22/2022,39,32,0.821,Yes,Yes
34078,2022 Creed Road,2022 Denverton Creek p1,Successful,Simple,,04/15/2022,Nestling,Nestling,5,04/19/2022,04/25/2022,04/23/2022,39,38,0.974,Yes,Yes
